area,building_type,building_nature,num_bath_rooms,num_bed_rooms,price,purpose,city,locality,relaxation_amenity_count,security_amenity_count,maintenance_or_cleaning_amenity_count,social_amenity_count,expendable_amenity_count,service_staff_amenity_count,unclassify_amenity_count
1772.0,Apartment,Residential,3.0,3.0,35000.0,Rent,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
2200.0,Apartment,Residential,4.0,5.0,35000.0,Rent,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
1400.0,Apartment,Residential,3.0,3.0,23000.0,Rent,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
4000.0,Apartment,Residential,4.0,4.0,200000.0,Rent,Dhaka,Baridhara,0,0,0,0,0,0,0
1000.0,Apartment,Residential,2.0,2.0,25000.0,Rent,Dhaka,Cantonment,0,0,0,0,0,0,0
1450.0,Apartment,Residential,3.0,3.0,26000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0
2000.0,Apartment,Residential,4.0,4.0,35000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0
2315.0,Apartment,Residential,4.0,4.0,40000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0
1100.0,Apartment,Residential,1.0,2.0,20000.0,Rent,Dhaka,Lalmatia,0,0,0,0,0,0,0
2200.0,Apartment,Residential,3.0,3.0,35000.0,Rent,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
2150.0,Apartment,Residential,4.0,4.0,30000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0
2150.0,Apartment,Residential,4.0,4.0,35000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0
2200.0,Apartment,Residential,3.0,3.0,32000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0
2200.0,Apartment,Residential,5.0,4.0,40000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0
2150.0,Apartment,Residential,4.0,4.0,40000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0
2200.0,Apartment,Residential,3.0,3.0,35000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0
2000.0,Apartment,Residential,4.0,4.0,40000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0
2200.0,Apartment,Residential,4.0,4.0,40000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0
2200.0,Apartment,Residential,3.0,4.0,32000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0
2200.0,Apartment,Residential,4.0,4.0,30000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0
1075.0,Apartment,Residential,2.0,2.0,20000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0
2850.0,Apartment,Residential,5.0,4.0,45000.0,Rent,Chattogram,Chattogram City,0,0,0,0,0,0,0
2350.0,Apartment,Residential,3.0,3.0,32000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0
1100.0,Apartment,Residential,2.0,2.0,18000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0
2100.0,Apartment,Residential,3.0,3.0,35000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0
800.0,Apartment,Residential,2.0,2.0,11000.0,Rent,Dhaka,Banashree,0,0,0,0,0,0,0
1100.0,Apartment,Residential,2.0,2.0,28000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0
2200.0,Apartment,Residential,4.0,4.0,27000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0
2450.0,Apartment,Residential,3.0,3.0,26000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0
1600.0,Apartment,Residential,3.0,2.0,40000.0,Rent,Dhaka,DOHS Mohakhali,0,0,0,0,0,0,0
2200.0,Apartment,Residential,4.0,4.0,35000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0
2150.0,Apartment,Residential,3.0,3.0,35000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0
2000.0,Apartment,Residential,4.0,3.0,45000.0,Rent,Dhaka,Dhanmondi,0,0,0,0,0,0,0
1300.0,Apartment,Residential,3.0,3.0,21000.0,Rent,Dhaka,Banashree,0,0,0,0,0,0,0
2750.0,Apartment,Residential,3.0,4.0,80000.0,Rent,Dhaka,DOHS Mohakhali,0,0,0,0,0,0,0
2400.0,Apartment,Residential,4.0,4.0,25000.0,Rent,Dhaka,Pallabi ,0,0,0,0,0,0,0
1100.0,Apartment,Residential,3.0,3.0,18000.0,Rent,Dhaka,Banashree,0,0,0,0,0,0,0
1700.0,Apartment,Residential,3.0,3.0,35000.0,Rent,Dhaka,Banashree,0,0,0,0,0,0,0
1500.0,Apartment,Residential,3.0,3.0,30000.0,Rent,Dhaka,Banashree,0,0,0,0,0,0,0
1200.0,Apartment,Residential,3.0,3.0,18000.0,Rent,Dhaka,Banashree,0,0,0,0,0,0,0
1850.0,Apartment,Residential,3.0,3.0,50000.0,Rent,Dhaka,Dhanmondi,0,0,0,0,0,0,0
550.0,Apartment,Residential,1.0,2.0,10500.0,Rent,Dhaka,Mohammadpur ,0,0,0,0,0,0,0
1950.0,Apartment,Residential,3.0,3.0,45000.0,Rent,Dhaka,Dhanmondi,0,0,0,0,0,0,0
600.0,Apartment,Residential,2.0,2.0,15500.0,Rent,Dhaka,Mohammadpur ,0,0,0,0,0,0,0
1100.0,Apartment,Residential,3.0,3.0,18000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0
1400.0,Apartment,Residential,1.0,3.0,35000.0,Rent,Dhaka,Dhanmondi,0,0,0,0,0,0,0
595.0,Apartment,Residential,1.0,2.0,18000.0,Rent,Dhaka,Kafrul,0,0,0,0,0,0,0
3000.0,Apartment,Residential,3.0,5.0,55000.0,Rent,Dhaka,Dhanmondi,0,0,0,0,0,0,0
2300.0,Apartment,Residential,3.0,3.0,65000.0,Rent,Dhaka,Dhanmondi,0,0,0,0,0,0,0
1360.0,Apartment,Residential,3.0,3.0,36000.0,Rent,Dhaka,Dhanmondi,0,0,0,0,0,0,0
2150.0,Apartment,Residential,3.0,3.0,50000.0,Rent,Dhaka,Dhanmondi,0,0,0,0,0,0,0
1270.0,Apartment,Residential,3.0,3.0,37000.0,Rent,Dhaka,Dhanmondi,0,0,0,0,0,0,0
2140.0,Apartment,Residential,3.0,4.0,60000.0,Rent,Dhaka,Dhanmondi,0,0,0,0,0,0,0
2050.0,Apartment,Residential,3.0,3.0,46000.0,Rent,Dhaka,Dhanmondi,0,0,0,0,0,0,0
1237.0,Apartment,Residential,3.0,3.0,18000.0,Rent,Dhaka,Banashree,0,0,0,0,0,0,0
600.0,Apartment,Residential,2.0,2.0,21000.0,Rent,Dhaka,Mohammadpur ,0,0,0,0,0,0,0
1455.0,Apartment,Residential,3.0,3.0,35000.0,Rent,Dhaka,Paltan,0,0,0,0,0,0,0
1000.0,Apartment,Residential,2.0,3.0,21000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0
1800.0,Apartment,Residential,3.0,3.0,60000.0,Rent,Dhaka,Baridhara,0,0,0,0,0,0,0
850.0,Apartment,Residential,2.0,2.0,14000.0,Rent,Dhaka,Kafrul,0,0,0,0,0,0,0
600.0,Apartment,Residential,2.0,3.0,15000.0,Rent,Dhaka,Kafrul,0,0,0,0,0,0,0
650.0,Apartment,Residential,1.0,2.0,10000.0,Rent,Dhaka,Kafrul,0,0,0,0,0,0,0
1600.0,Apartment,Residential,3.0,3.0,30000.0,Rent,Dhaka,Kafrul,0,0,0,0,0,0,0
1000.0,Apartment,Residential,2.0,3.0,16000.0,Rent,Dhaka,Kafrul,0,0,0,0,0,0,0
750.0,Apartment,Residential,2.0,3.0,11000.0,Rent,Dhaka,Kafrul,0,0,0,0,0,0,0
1600.0,Apartment,Residential,3.0,3.0,30000.0,Rent,Dhaka,Kafrul,0,0,0,0,0,0,0
2026.0,Apartment,Residential,3.0,3.0,35000.0,Rent,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
900.0,Apartment,Residential,2.0,2.0,20000.0,Rent,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
1000.0,Apartment,Residential,3.0,3.0,14000.0,Rent,Dhaka,Mohammadpur ,0,0,0,0,0,0,0
750.0,Apartment,Residential,2.0,3.0,11000.0,Rent,Dhaka,Kafrul,0,0,0,0,0,0,0
700.0,Apartment,Residential,2.0,2.0,17000.0,Rent,Dhaka,Mohammadpur ,0,0,0,0,0,0,0
1500.0,Apartment,Residential,3.0,3.0,37000.0,Rent,Dhaka,Mohammadpur ,0,0,0,0,0,0,0
930.0,Apartment,Residential,2.0,3.0,17000.0,Rent,Dhaka,Mohammadpur ,0,0,0,0,0,0,0
1600.0,Apartment,Residential,3.0,3.0,30000.0,Rent,Dhaka,Mohammadpur ,0,0,0,0,0,0,0
1200.0,Apartment,Residential,3.0,3.0,20000.0,Rent,Dhaka,Kafrul,0,0,0,0,0,0,0
700.0,Apartment,Residential,1.0,2.0,20000.0,Rent,Dhaka,Kafrul,0,0,0,0,0,0,0
700.0,Apartment,Residential,1.0,2.0,20000.0,Rent,Dhaka,Kafrul,0,0,0,0,0,0,0
600.0,Apartment,Residential,1.0,2.0,10000.0,Rent,Dhaka,Mohammadpur ,0,0,0,0,0,0,0
1500.0,Apartment,Residential,3.0,3.0,30000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0
1050.0,Apartment,Residential,2.0,2.0,16000.0,Rent,Dhaka,Mohammadpur ,0,0,0,0,0,0,0
2105.0,Apartment,Residential,3.0,3.0,35000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0
1050.0,Apartment,Residential,4.0,2.0,20000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0
2150.0,Apartment,Residential,3.0,3.0,30000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0
300.0,Apartment,Residential,1.0,1.0,12000.0,Rent,Dhaka,Rampura,0,0,0,0,0,0,0
1700.0,Apartment,Residential,3.0,3.0,30000.0,Rent,Dhaka,Kafrul,0,0,0,0,0,0,0
2000.0,Apartment,Residential,3.0,3.0,30000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0
1000.0,Apartment,Residential,3.0,3.0,26000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0
2200.0,Apartment,Residential,3.0,3.0,35000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0
2200.0,Apartment,Residential,3.0,3.0,45000.0,Rent,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
3200.0,Apartment,Residential,4.0,4.0,50000.0,Rent,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
2150.0,Apartment,Residential,4.0,4.0,30000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0
2300.0,Apartment,Residential,4.0,4.0,28500.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0
2000.0,Apartment,Residential,3.0,3.0,29000.0,Rent,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
2200.0,Apartment,Residential,3.0,3.0,35000.0,Rent,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
900.0,Apartment,Residential,2.0,2.0,14000.0,Rent,Dhaka,Kafrul,0,0,0,0,0,0,0
1400.0,Apartment,Residential,3.0,3.0,25000.0,Rent,Dhaka,Kafrul,0,0,0,0,0,0,0
900.0,Apartment,Residential,2.0,3.0,14000.0,Rent,Dhaka,Mohammadpur ,0,0,0,0,0,0,0
1200.0,Apartment,Residential,2.0,3.0,17000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0
750.0,Apartment,Residential,2.0,2.0,10500.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0
1300.0,Apartment,Residential,3.0,3.0,45000.0,Rent,Dhaka,Lalmatia,0,0,0,0,0,0,0
1200.0,Apartment,Residential,3.0,3.0,17000.0,Rent,Dhaka,Mohammadpur ,0,0,0,0,0,0,0
720.0,Apartment,Residential,2.0,2.0,13000.0,Rent,Dhaka,Mohammadpur ,0,0,0,0,0,0,0
1200.0,Apartment,Residential,3.0,3.0,23000.0,Rent,Dhaka,Mohammadpur ,0,0,0,0,0,0,0
1950.0,Apartment,Residential,4.0,4.0,45000.0,Rent,Dhaka,Lalmatia,0,0,0,0,0,0,0
950.0,Apartment,Residential,2.0,2.0,15000.0,Rent,Dhaka,Mohammadpur ,0,0,0,0,0,0,0
1000.0,Apartment,Residential,2.0,2.0,17000.0,Rent,Dhaka,Mohammadpur ,0,0,0,0,0,0,0
2150.0,Apartment,Residential,3.0,3.0,30000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0
2150.0,Apartment,Residential,4.0,4.0,30000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0
1800.0,Apartment,Residential,3.0,3.0,30000.0,Rent,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
1600.0,Apartment,Residential,3.0,3.0,45000.0,Rent,Dhaka,Lalmatia,0,0,0,0,0,0,0
2700.0,Apartment,Residential,4.0,5.0,50000.0,Rent,Dhaka,Lalmatia,0,0,0,0,0,0,0
500.0,Apartment,Residential,1.0,2.0,11500.0,Rent,Dhaka,Malibagh,0,0,0,0,0,0,0
1150.0,Apartment,Residential,3.0,3.0,22000.0,Rent,Dhaka,Malibagh,0,0,0,0,0,0,0
1600.0,Apartment,Residential,3.0,6.0,50000.0,Rent,Dhaka,Lalmatia,0,0,0,0,0,0,0
1100.0,Apartment,Residential,2.0,2.0,16000.0,Rent,Dhaka,Pallabi ,0,0,0,0,0,0,0
850.0,Apartment,Residential,2.0,3.0,23000.0,Rent,Dhaka,Malibagh,0,0,0,0,0,0,0
1350.0,Apartment,Residential,1.0,3.0,20000.0,Rent,Dhaka,Moghbazar,0,0,0,0,0,0,0
800.0,Apartment,Residential,1.0,2.0,20000.0,Rent,Dhaka,Malibagh,0,0,0,0,0,0,0
500.0,Apartment,Residential,2.0,2.0,10500.0,Rent,Dinajpur,Dinajpur Sadar,0,0,0,0,0,0,0
1200.0,Apartment,Residential,2.0,2.0,15000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0
600.0,Apartment,Residential,2.0,2.0,12000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0
2100.0,Apartment,Residential,3.0,4.0,31000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0
800.0,Apartment,Residential,2.0,2.0,12500.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0
1660.0,Apartment,Residential,3.0,3.0,40000.0,Rent,Dhaka,Lalmatia,0,0,0,0,0,0,0
850.0,Apartment,Residential,2.0,2.0,13000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0
1400.0,Apartment,Residential,2.0,2.0,13000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0
1250.0,Apartment,Residential,2.0,3.0,12000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0
1150.0,Apartment,Residential,3.0,3.0,18000.0,Rent,Dhaka,Banashree,0,0,0,0,0,0,0
1300.0,Apartment,Residential,3.0,3.0,26000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0
1000.0,Apartment,Residential,2.0,2.0,12000.0,Rent,Sylhet,Sylhet City,0,0,0,0,0,0,0
1000.0,Apartment,Residential,2.0,2.0,15000.0,Rent,Dhaka,Khilkhet,0,0,0,0,0,0,0
1400.0,Apartment,Residential,2.0,3.0,11000.0,Rent,Sylhet,Sylhet City,0,0,0,0,0,0,0
900.0,Apartment,Residential,2.0,2.0,14000.0,Rent,Dhaka,Khilkhet,0,0,0,0,0,0,0
1320.0,Apartment,Residential,3.0,4.0,25000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0
1000.0,Apartment,Residential,2.0,2.0,12500.0,Rent,Gazipur,Gazipur Sadar,0,0,0,0,0,0,0
600.0,Apartment,Residential,1.0,2.0,13000.0,Rent,Dhaka,Malibagh,0,0,0,0,0,0,0
1925.0,Apartment,Residential,3.0,3.0,60000.0,Rent,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
2350.0,Apartment,Residential,4.0,4.0,40000.0,Rent,Dhaka,DOHS Mirpur,0,0,0,0,0,0,0
2000.0,Apartment,Residential,4.0,3.0,40000.0,Rent,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
2325.0,Apartment,Residential,4.0,4.0,50000.0,Rent,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
1350.0,Apartment,Residential,3.0,3.0,50000.0,Rent,Dhaka,DOHS Baridhara,0,0,0,0,0,0,0
1400.0,Apartment,Residential,3.0,3.0,70000.0,Rent,Dhaka,DOHS Baridhara,0,0,0,0,0,0,0
2150.0,Apartment,Residential,4.0,3.0,45000.0,Rent,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
2600.0,Apartment,Residential,4.0,4.0,70000.0,Rent,Dhaka,DOHS Baridhara,0,0,0,0,0,0,0
1200.0,Apartment,Residential,3.0,3.0,12000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0
1850.0,Apartment,Residential,4.0,5.0,30000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0
2400.0,Apartment,Residential,4.0,4.0,65000.0,Rent,Dhaka,Mohammadpur ,0,0,0,0,0,0,0
1125.0,Apartment,Residential,3.0,3.0,20000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0
1850.0,Apartment,Residential,4.0,5.0,30000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0
1200.0,Apartment,Residential,2.0,3.0,17000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0
1200.0,Apartment,Residential,2.0,3.0,17000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0
1300.0,Apartment,Residential,3.0,3.0,24000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0
1200.0,Apartment,Residential,3.0,3.0,18000.0,Rent,Dhaka,Mirpur,0,0,0,0,0,0,0
350.0,Apartment,Residential,1.0,2.0,16000.0,Rent,Dhaka,Tejgaon,0,0,0,0,0,0,0
1736.0,Apartment,Residential,3.0,3.0,32000.0,Rent,Dhaka,Tejgaon,0,0,0,0,0,0,0
650.0,Apartment,Residential,2.0,2.0,12000.0,Rent,Dhaka,Tejgaon,0,0,0,0,0,0,0
13500.0,Apartment,Residential,1.0,2.0,13500.0,Rent,Dhaka,Tejgaon,0,0,0,0,0,0,0
2700.0,Apartment,Residential,2.0,3.0,130000.0,Rent,Dhaka,Baridhara,0,0,0,0,0,0,0
650.0,Apartment,Residential,1.0,2.0,17000.0,Rent,Dhaka,Tejgaon,0,0,0,0,0,0,0
1000.0,Apartment,Residential,3.0,3.0,31000.0,Rent,Dhaka,Tejgaon,0,0,0,0,0,0,0
300.0,Apartment,Residential,1.0,1.0,10000.0,Rent,Dhaka,Tejgaon,0,0,0,0,0,0,0
800.0,Apartment,Residential,2.0,2.0,16000.0,Rent,Dhaka,Tejgaon,0,0,0,0,0,0,0
1487.0,Apartment,Residential,4.0,3.0,45000.0,Rent,Dhaka,DOHS Baridhara,0,0,0,0,0,0,0
1600.0,Apartment,Residential,3.0,3.0,30000.0,Rent,Dhaka,Paltan,0,0,0,0,0,0,0
1400.0,Apartment,Residential,2.0,3.0,35000.0,Rent,Dhaka,DOHS Baridhara,0,0,0,0,0,0,0
2600.0,Apartment,Residential,4.0,5.0,75000.0,Rent,Dhaka,DOHS Baridhara,0,0,0,0,0,0,0
2400.0,Apartment,Residential,3.0,3.0,100000.0,Rent,Dhaka,Baridhara,0,0,0,0,0,0,0
6500.0,Apartment,Residential,4.0,5.0,750000.0,Rent,Dhaka,Baridhara,0,0,0,0,0,0,0
2000.0,Apartment,Residential,2.0,3.0,90000.0,Rent,Dhaka,Baridhara,0,0,0,0,0,0,0
2500.0,Apartment,Residential,3.0,3.0,100000.0,Rent,Dhaka,Baridhara,0,0,0,0,0,0,0
14500.0,Apartment,Residential,3.0,3.0,1000000.0,Rent,Dhaka,Baridhara,0,0,0,0,0,0,0
1500.0,Apartment,Residential,2.0,3.0,40000.0,Rent,Dhaka,Baridhara,0,0,0,0,0,0,0
1500.0,Apartment,Residential,2.0,3.0,40000.0,Rent,Dhaka,Baridhara,0,0,0,0,0,0,0
2080.0,Apartment,Residential,3.0,3.0,35000.0,Rent,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
1100.0,Apartment,Residential,2.0,3.0,18000.0,Rent,Dhaka,Banashree,0,0,0,0,0,0,0
1.0,Apartment,Residential,2.0,2.0,14000.0,Rent,Dhaka,Mohammadpur ,0,0,0,0,0,0,0
1000.0,Apartment,Residential,3.0,3.0,14000.0,Rent,Dhaka,Banashree,0,0,0,0,0,0,0
1100.0,Apartment,Residential,2.0,3.0,17000.0,Rent,Dhaka,Banashree,0,0,0,0,0,0,0
550.0,Apartment,Residential,2.0,2.0,17000.0,Rent,Dhaka,Tejgaon,0,0,0,0,0,0,0
2038.0,Apartment,Residential,3.0,3.0,35000.0,Rent,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
1200.0,Apartment,Residential,2.0,3.0,11000.0,Rent,Rangpur,Rangpur City,0,0,0,0,0,0,0
1300.0,Apartment,Residential,3.0,4.0,35000.0,Rent,Dhaka,Banashree,0,0,0,0,0,0,0
1100.0,Apartment,Residential,2.0,3.0,20000.0,Rent,Dhaka,Banashree,0,0,0,0,0,0,0
1400.0,Apartment,Residential,2.0,3.0,25000.0,Rent,Dhaka,Mohammadpur ,0,0,0,0,0,0,0
1200.0,Apartment,Residential,3.0,3.0,20000.0,Rent,Dhaka,Banashree,0,0,0,0,0,0,0
1200.0,Apartment,Residential,3.0,3.0,16000.0,Rent,Dhaka,Banashree,0,0,0,0,0,0,0
510.0,Apartment,Residential,1.0,2.0,10000.0,Rent,Dhaka,Khilkhet,0,0,0,0,0,0,0
1200.0,Apartment,Residential,3.0,3.0,23000.0,Rent,Dhaka,Banashree,0,0,0,0,0,0,0
600.0,Apartment,Residential,2.0,2.0,15500.0,Rent,Dhaka,Mohammadpur ,0,0,0,0,0,0,0
750.0,Apartment,Residential,2.0,2.0,15000.0,Rent,Dhaka,Mohammadpur ,0,0,0,0,0,0,0
1800.0,Apartment,Residential,3.0,3.0,27000.0,Rent,Dhaka,Tejgaon,0,0,0,0,0,0,0
1150.0,Apartment,Residential,2.0,2.0,17000.0,Rent,Dhaka,Mohammadpur ,0,0,0,0,0,0,0
750.0,Apartment,Residential,2.0,2.0,18000.0,Rent,Dhaka,Mohammadpur ,0,0,0,0,0,0,0
2700.0,Apartment,Residential,3.0,4.0,150000.0,Rent,Dhaka,DOHS Baridhara,0,0,0,0,0,0,0
1400.0,Apartment,Residential,2.0,3.0,20000.0,Rent,Dhaka,Banashree,0,0,0,0,0,0,0
2600.0,Apartment,Residential,4.0,4.0,70000.0,Rent,Dhaka,DOHS Baridhara,0,0,0,0,0,0,0
1300.0,Apartment,Residential,2.0,2.0,40000.0,Rent,Dhaka,DOHS Baridhara,0,0,0,0,0,0,0
1350.0,Apartment,Residential,3.0,3.0,30000.0,Rent,Dhaka,DOHS Baridhara,0,0,0,0,0,0,0
1250.0,Apartment,Residential,3.0,3.0,40000.0,Rent,Dhaka,DOHS Baridhara,0,0,0,0,0,0,0
1400.0,Apartment,Residential,3.0,3.0,35000.0,Rent,Dhaka,DOHS Baridhara,0,0,0,0,0,0,0
2600.0,Apartment,Residential,4.0,4.0,100000.0,Rent,Dhaka,DOHS Baridhara,0,0,0,0,0,0,0
2600.0,Apartment,Residential,4.0,4.0,60000.0,Rent,Dhaka,DOHS Baridhara,0,0,0,0,0,0,0
1200.0,Apartment,Residential,3.0,2.0,30000.0,Rent,Dhaka,DOHS Baridhara,0,0,0,0,0,0,0
2600.0,Apartment,Residential,4.0,4.0,80000.0,Rent,Dhaka,DOHS Baridhara,0,0,0,0,0,0,0
2500.0,Apartment,Residential,3.0,4.0,55000.0,Rent,Dhaka,Dhanmondi,0,0,0,0,0,0,0
1300.0,Apartment,Residential,4.0,4.0,40000.0,Rent,Dhaka,DOHS Baridhara,0,0,0,0,0,0,0
2600.0,Apartment,Residential,4.0,4.0,80000.0,Rent,Dhaka,DOHS Baridhara,0,0,0,0,0,0,0
1300.0,Apartment,Residential,3.0,3.0,35000.0,Rent,Dhaka,DOHS Baridhara,0,0,0,0,0,0,0
1250.0,Apartment,Residential,3.0,3.0,35000.0,Rent,Dhaka,DOHS Baridhara,0,0,0,0,0,0,0
1340.0,Apartment,Residential,3.0,3.0,37000.0,Rent,Dhaka,DOHS Baridhara,0,0,0,0,0,0,0
1350.0,Apartment,Residential,3.0,3.0,35000.0,Rent,Dhaka,DOHS Baridhara,0,0,0,0,0,0,0
1300.0,Apartment,Residential,3.0,3.0,28000.0,Rent,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
1600.0,Apartment,Residential,3.0,3.0,35000.0,Rent,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
1500.0,Apartment,Residential,3.0,3.0,25000.0,Rent,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
1650.0,Apartment,Residential,3.0,3.0,25000.0,Rent,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
1500.0,Apartment,Residential,3.0,3.0,35000.0,Rent,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
2000.0,Apartment,Residential,4.0,3.0,40000.0,Rent,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
1812.0,Apartment,Residential,3.0,3.0,55000.0,Rent,Dhaka,Dhanmondi,0,0,0,0,0,0,0
1500.0,Apartment,Residential,3.0,3.0,24000.0,Rent,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
1650.0,Apartment,Residential,3.0,2.0,25000.0,Rent,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
1500.0,Apartment,Residential,3.0,3.0,24000.0,Rent,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
1100.0,Apartment,Residential,3.0,3.0,25000.0,Rent,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
1500.0,Apartment,Residential,3.0,3.0,20000.0,Rent,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
1500.0,Apartment,Residential,3.0,3.0,25000.0,Rent,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
300.0,Apartment,Residential,1.0,1.0,17000.0,Rent,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
1500.0,Apartment,Residential,3.0,3.0,24000.0,Rent,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
1575.0,Apartment,Residential,3.0,3.0,30000.0,Rent,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
1450.0,Apartment,Residential,3.0,3.0,25000.0,Rent,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
1600.0,Apartment,Residential,3.0,3.0,30000.0,Rent,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
1550.0,Apartment,Residential,3.0,3.0,42000.0,Rent,Dhaka,Dhanmondi,0,0,0,0,0,0,0
2700.0,Apartment,Residential,4.0,4.0,75000.0,Rent,Dhaka,Dhanmondi,0,0,0,0,0,0,0
900.0,Apartment,Residential,2.0,2.0,11500.0,Rent,Dhaka,Kafrul,0,0,0,0,0,0,0
1500.0,Apartment,Residential,3.0,3.0,20000.0,Rent,Dhaka,Kallaynpur,0,0,0,0,0,0,0
700.0,Apartment,Residential,1.0,1.0,10000.0,Rent,Dhaka,Banashree,0,0,0,0,0,0,0
1400.0,Apartment,Residential,3.0,3.0,27000.0,Rent,Dhaka,Bashundhara RA,0,0,0,0,0,0,0
1200.0,Apartment,Residential,2.0,2.0,14500.0,Rent,Dhaka,Kafrul,0,0,0,0,0,0,0
